Unnamed: 0.1;Unnamed: 0;id_empleado;sexo;edad;ciudad;departamento;salario;fecha_ingreso;evaluacion_desempeno;modalidad;estado_civil
295;350;10492;F;35;UIO;Finanzas;$4227,67;28/04/2025;3;hibrido;Casado
296;865;67228;female;39;UIO;Operaciones;$2589,97;2023-05-07;3;presencial;Casado
297;899;96204;M;46;Guayaquil;RRHH;$2698,75;01/04/2022;3;presencial;Casado
298;427;36530;F;45;guayaquil;Tecnologia;$1779,48;Jul 28, 2020;3;remoto;Casado
299;25;58402;m;32;GYE;Operaciones;$3758,64;2016-10-12;4;presencial;Casado
300;73;65249;F;54;UIO;Operaciones;$2505,76;28/11/2015;5;presencial;Casado
301;247;34655;M;35;Guayaquil;Tecnologia;$4322,49;28/03/2023;4;hibrido;Union Libre
302;950;52301;m;24;guayaquil;Ventas;$1914,26;2025-12-13;2;presencial;Union Libre
303;32;53995;m;41;Guayaquil;Tecnologia;$4828,25;2023-12-25;3;remoto;Soltero
304;114;51984;F;33;guayaquil;Finanzas;$4391,88;16/08/2016;3;remoto;Union Libre
305;191;88864;F;48;UIO;Tecnologia;$2877,81;2018-04-14;4;hibrido;Casado
306;941;98539;F;41;UIO;Operaciones;$907,58;Oct 19, 2023;5;presencial;Divorciado
307;684;10439;M;26;UIO;Marketing;$1563,67;26/09/2025;4;presencial;Soltero
308;881;79353;M;40;Guayaquil;Tecnologia;$7369,34;Jan 19, 2023;4;remoto;Casado
309;782;90622;M;39;quito;Tecnologia;$5128,1;2015-06-09;4;remoto;Union Libre
310;464;20952;F;33;guayaquil;Tecnologia;$3126,28;Jun 15, 2025;4;presencial;Casado
311;776;98162;female;41;UIO;Operaciones;$1172,42;2024-08-19;4;presencial;Soltero
312;789;91856;M;26;guayaquil;Tecnologia;$1238,91;2015-01-26;3;remoto;Soltero
313;819;62846;female;36;Guayaquil;Tecnologia;$3081,21;2026-02-14;4;remoto;Casado
314;188;85207;F;31;guayaquil;Finanzas;$2803,1;01/02/2016;3;presencial;Soltero
315;295;41585;female;42;GYE;RRHH;$2260,0;16/07/2023;2;presencial;Casado
316;943;80541;m;33;guayaquil;Tecnologia;$2947,85;2017-02-17;3;remoto;Soltero
317;186;49833;m;30;guayaquil;Ventas;$2633,58;22/01/2023;3;presencial;Union Libre
318;498;98862;m;33;Guayaquil;Operaciones;$806,9;25/05/2022;2;hibrido;Soltero
319;581;90697;F;24;Guayaquil;Tecnologia;$3687,31;28/04/2019;3;remoto;Soltero
320;86;38657;m;26;guayaquil;Tecnologia;$3682,55;Dec 20, 2025;4;hibrido;Soltero
321;944;67597;M;37;GYE;Ventas;$2139,25;06/12/2020;5;hibrido;Soltero
322;45;61076;female;35;Guayaquil;Tecnologia;$2244,64;2024-06-21;5;remoto;Casado
323;330;11086;M;39;GYE;Operaciones;$2133,76;2017-12-08;4;presencial;Soltero
324;371;24210;m;40;Guayaquil;Ventas;$1334,57;2025-01-21;5;presencial;Casado
325;826;37107;M;45;Guayaquil;Tecnologia;$3603,38;Mar 13, 2016;5;remoto;Casado
326;484;93980;female;22;GYE;Tecnologia;$4171,74;2022-05-03;5;hibrido;Soltero
327;16;58962;m;49;quito;Operaciones;$1706,49;2021-12-16;3;remoto;Casado
328;907;35778;M;35;quito;Tecnologia;$3270,53;2021-06-03;3;remoto;Union Libre
329;623;23357;M;33;quito;Operaciones;$3085,42;2018-08-19;3;remoto;Casado
330;632;50126;m;44;Guayaquil;Tecnologia;$6834,21;2015-08-14;1;hibrido;Divorciado
331;549;50152;female;24;Guayaquil;RRHH;$1518,91;2015-12-03;3;presencial;Soltero
332;809;96137;M;46;quito;Ventas;$1335,91;2021-08-14;5;presencial;Casado
333;685;93679;M;41;guayaquil;Tecnologia;$2295,34;2020-03-03;4;presencial;Casado
334;42;64179;m;43;guayaquil;Finanzas;$2943,23;2018-05-24;4;hibrido;Casado
335;791;79291;m;51;guayaquil;RRHH;$2020,63;13/06/2022;4;presencial;Casado
336;209;80558;m;33;UIO;Operaciones;$1117,87;2017-07-31;3;presencial;Casado
337;677;69952;m;22;guayaquil;Operaciones;$1152,2;10/06/2021;1;hibrido;Union Libre
338;578;25853;m;38;quito;Ventas;$1537,29;2017-05-21;5;presencial;Soltero
339;434;35506;m;38;GYE;Ventas;$6235,87;08/01/2015;4;presencial;Union Libre
340;620;19478;F;21;guayaquil;Finanzas;$700,0;2015-08-19;2;presencial;Union Libre
341;733;92745;M;24;Guayaquil;Finanzas;$2510,62;Nov 16, 2022;5;hibrido;Soltero
342;355;51199;female;39;GYE;Tecnologia;$4668,45;2021-03-09;4;remoto;Union Libre
343;924;92499;F;30;Guayaquil;Finanzas;$1530,3;25/09/2018;2;presencial;Union Libre
344;34;58692;F;36;UIO;Ventas;$1238,73;Dec 15, 2016;3;presencial;Union Libre
345;550;17074;female;33;quito;Operaciones;$2262,92;2023-01-11;3;presencial;Soltero
346;309;31889;M;40;UIO;Tecnologia;$4662,9;2018-05-07;5;remoto;Soltero
347;770;88964;M;41;Guayaquil;Operaciones;$2541,13;11/03/2022;3;presencial;Soltero
348;655;51254;F;34;Guayaquil;Marketing;$2070,75;Mar 12, 2020;3;presencial;Soltero
349;638;37798;m;50;GYE;Finanzas;$3202,92;2015-04-19;5;presencial;Casado
350;346;22269;M;45;quito;Marketing;$2040,28;2018-02-07;3;presencial;Casado
351;466;89574;F;31;UIO;Ventas;$3655,87;2018-04-27;3;presencial;Union Libre
352;68;81774;M;33;Guayaquil;Tecnologia;$4589,56;2022-02-09;4;remoto;Soltero
353;264;75951;female;33;quito;Marketing;$1405,7;2022-05-10;5;presencial;Union Libre
354;555;80255;F;34;Guayaquil;Tecnologia;$3232,07;2017-01-31;3;remoto;Union Libre
355;499;15200;female;28;quito;Ventas;$2495,47;11/12/2025;3;presencial;Union Libre
356;767;82007;F;39;UIO;Tecnologia;$6986,38;Sep 16, 2022;3;hibrido;Soltero
357;177;81027;F;31;GYE;Ventas;$1240,61;2015-02-21;3;presencial;Casado
358;561;99592;female;39;guayaquil;Operaciones;$1322,33;2024-02-09;4;hibrido;Soltero
359;354;54179;female;33;quito;Tecnologia;$1415,38;2019-06-22;5;remoto;Casado
360;717;83830;m;39;GYE;RRHH;$1405,82;Jun 22, 2025;3;presencial;Soltero
361;359;30242;m;38;guayaquil;Ventas;$4443,89;05/10/2017;3;hibrido;Casado
362;893;57787;m;33;Guayaquil;Ventas;$2992,14;2019-06-15;4;remoto;Casado
363;724;40992;female;39;Guayaquil;Marketing;$1261,05;25/07/2020;4;presencial;Soltero
364;517;42689;female;41;UIO;Marketing;$1952,56;2025-11-22;3;presencial;Casado
365;344;49927;M;32;UIO;Tecnologia;$4101,64;2024-09-07;4;remoto;Soltero
366;797;66143;m;38;GYE;Ventas;$3015,82;2021-01-05;4;hibrido;Casado
367;415;43014;m;33;GYE;Ventas;$2581,67;2018-07-26;4;hibrido;Casado
368;89;92206;m;39;Guayaquil;Finanzas;$2032,69;31/01/2018;3;presencial;Casado
369;120;27570;F;32;UIO;Marketing;$3964,71;11/02/2022;4;remoto;Union Libre
370;196;11743;F;38;quito;Tecnologia;$3062,56;2020-05-23;4;hibrido;Soltero
371;689;45127;female;36;Guayaquil;Ventas;$8000,0;Feb 10, 2025;3;hibrido;Soltero
372;611;34665;F;42;Guayaquil;Finanzas;$3531,28;2015-08-19;3;remoto;Union Libre
373;315;80865;m;36;GYE;Tecnologia;$6112,45;2019-11-17;5;presencial;Soltero
374;219;94639;M;42;Guayaquil;Marketing;$1791,96;2016-09-22;4;presencial;Union Libre
375;584;32881;m;36;UIO;Finanzas;$3865,6;2025-01-16;4;presencial;Soltero
376;714;81950;F;37;quito;Tecnologia;$4099,13;Mar 05, 2016;2;remoto;Casado
377;212;69323;M;51;GYE;Ventas;$3588,03;2019-05-12;3;presencial;Divorciado
378;536;18387;M;40;quito;Ventas;$1936,95;27/11/2020;3;hibrido;Casado
379;852;50359;female;35;quito;Ventas;$964,92;15/06/2015;4;presencial;Soltero
380;136;73830;female;42;GYE;Finanzas;$2814,61;2021-03-11;5;hibrido;Union Libre
381;328;21852;F;30;quito;Operaciones;$1738,7;13/06/2023;3;presencial;Casado
382;58;80158;m;42;quito;Finanzas;$1910,35;29/08/2020;3;remoto;Soltero
383;488;14414;female;30;UIO;Tecnologia;$5385,59;09/04/2019;3;remoto;Soltero
384;33;95459;M;28;Guayaquil;Tecnologia;$2323,94;2020-03-10;4;remoto;Union Libre
385;394;24806;female;41;guayaquil;Ventas;$2720,89;2021-02-11;2;hibrido;Casado
386;743;93780;female;39;quito;Finanzas;$4508,33;2016-01-04;3;presencial;Casado
387;605;79930;female;41;guayaquil;Tecnologia;$2423,75;2018-08-15;3;hibrido;Divorciado
388;775;13153;m;49;UIO;Tecnologia;$8000,0;2021-09-03;2;remoto;Casado
389;839;69602;female;41;Guayaquil;Operaciones;$1709,62;2018-04-03;5;presencial;Casado
390;432;45845;F;24;quito;Ventas;$1056,78;2023-11-19;4;presencial;Casado
391;232;68994;m;39;quito;Finanzas;$4594,85;10/08/2017;3;presencial;Casado
392;759;61379;F;40;quito;Operaciones;$3790,36;30/06/2022;4;presencial;Casado
393;705;67257;M;36;GYE;RRHH;$1669,25;2023-05-11;4;presencial;Union Libre
394;719;43507;m;28;guayaquil;Operaciones;$1988,32;2017-09-24;3;presencial;Soltero
395;313;99074;F;44;guayaquil;Tecnologia;$4284,93;Mar 25, 2015;3;remoto;Union Libre
396;331;86021;m;37;guayaquil;RRHH;$916,62;Jul 14, 2019;3;presencial;Union Libre
397;318;92771;M;26;Guayaquil;Ventas;$2823,41;26/09/2019;3;presencial;Union Libre
398;556;80082;M;38;UIO;Ventas;$2681,89;2016-03-13;4;presencial;Union Libre
399;591;98106;m;38;guayaquil;Tecnologia;$2585,47;08/06/2024;3;remoto;Union Libre
400;53;82659;female;41;UIO;Tecnologia;$4342,87;Aug 30, 2025;3;remoto;Casado
401;696;42857;female;41;quito;Tecnologia;$2656,99;2021-02-25;3;remoto;Casado
402;883;86461;m;22;Guayaquil;Tecnologia;$4845,03;22/03/2019;3;presencial;Union Libre
403;13;86614;F;29;guayaquil;Tecnologia;$1100,53;10/05/2025;3;remoto;Union Libre
404;27;94757;F;42;Guayaquil;Operaciones;$2769,42;26/08/2017;5;presencial;Soltero
405;450;84794;M;44;guayaquil;Ventas;$1306,01;2020-05-12;3;presencial;Casado
406;602;85861;M;30;Guayaquil;Operaciones;$1568,81;25/08/2015;2;presencial;Union Libre
407;742;39457;F;46;guayaquil;Finanzas;$3247,44;2016-11-06;2;presencial;Casado
408;753;63242;m;39;quito;Ventas;$2024,43;13/12/2022;4;presencial;Soltero
409;65;44528;female;48;Guayaquil;Tecnologia;$3217,9;2019-05-09;4;hibrido;Divorciado
410;565;89646;m;21;quito;Operaciones;$1251,82;2019-07-08;3;presencial;Soltero
411;441;24715;M;47;quito;Tecnologia;$3890,86;2021-09-29;1;remoto;Casado
412;857;93419;m;33;guayaquil;Tecnologia;$2435,69;14/02/2023;4;remoto;Divorciado
413;567;90074;M;32;Guayaquil;Operaciones;$2820,17;May 31, 2023;3;presencial;Soltero
414;66;63610;F;36;quito;Ventas;$4658,66;2021-01-09;2;presencial;Casado
415;395;29976;M;26;guayaquil;Ventas;$1388,77;2018-11-18;2;hibrido;Casado
416;533;95904;female;42;guayaquil;Tecnologia;$3040,67;28/05/2025;3;remoto;Casado
417;461;85608;female;36;guayaquil;Tecnologia;$1829,51;2018-12-06;4;remoto;Soltero
418;97;13716;female;37;guayaquil;Tecnologia;$3196,12;2018-04-02;3;remoto;Soltero
419;493;17947;m;46;GYE;Tecnologia;$2140,12;2023-04-19;2;remoto;Soltero
420;213;22531;m;24;UIO;Ventas;$2281,43;19/03/2024;4;presencial;Soltero
421;294;95304;M;32;quito;Finanzas;$4597,57;2024-08-09;2;hibrido;Union Libre
422;365;61500;female;30;quito;Operaciones;$2192,04;2021-01-12;4;presencial;Soltero
423;150;94067;M;48;guayaquil;Operaciones;$2858,58;2019-08-25;3;hibrido;Casado
424;474;12246;m;32;UIO;Tecnologia;$4285,19;2015-11-09;5;presencial;Union Libre
425;206;38748;M;27;guayaquil;Ventas;$3383,51;20/11/2020;4;hibrido;Soltero
426;890;75324;female;31;GYE;Tecnologia;$3898,1;2023-09-30;4;remoto;Casado
427;11;47643;m;43;Guayaquil;Marketing;$1674,58;02/06/2017;3;presencial;Soltero
428;79;68428;F;40;quito;Operaciones;$3571,34;15/04/2018;3;presencial;Casado
429;595;35099;M;39;Guayaquil;Tecnologia;$1813,54;2017-05-12;3;remoto;Casado
430;457;17736;F;26;guayaquil;RRHH;$1547,78;2015-09-16;1;hibrido;Union Libre
431;648;19429;m;34;GYE;Tecnologia;$2413,82;2025-02-22;2;remoto;Casado
432;849;87335;female;26;guayaquil;RRHH;$1882,66;2021-02-17;4;presencial;Soltero
433;21;42424;M;33;Guayaquil;Marketing;$2150,92;2020-02-21;4;presencial;Casado
434;769;51495;M;30;Guayaquil;Marketing;$1073,88;2025-08-20;5;presencial;Divorciado
435;781;56888;female;42;UIO;Finanzas;$2276,0;25/07/2023;2;presencial;Casado
436;324;62481;m;38;Guayaquil;Ventas;$1544,52;2019-05-28;5;remoto;Casado
437;424;48821;M;44;Guayaquil;Ventas;$4782,69;2021-10-25;3;presencial;Soltero
438;511;21264;m;51;quito;Tecnologia;$3052,97;2023-12-19;1;hibrido;Casado
439;468;83867;F;29;guayaquil;Tecnologia;$6549,14;2019-03-11;4;remoto;Casado
440;653;80428;m;33;Guayaquil;Operaciones;$1888,5;2017-01-06;3;hibrido;Soltero
441;225;69166;M;32;guayaquil;Tecnologia;$2001,56;14/03/2022;4;remoto;Union Libre
442;566;30438;female;31;guayaquil;Ventas;$923,44;Jan 05, 2017;3;hibrido;Soltero
443;822;49950;F;32;quito;Marketing;$1864,73;19/07/2018;4;presencial;Soltero
444;490;53081;M;49;quito;Operaciones;$3202,61;30/05/2021;4;hibrido;Divorciado
445;181;23265;M;36;guayaquil;Operaciones;$2291,04;2024-12-01;2;presencial;Casado
446;269;98620;M;34;guayaquil;Ventas;$2748,16;2022-08-30;5;hibrido;Union Libre
447;246;43981;female;37;Guayaquil;Ventas;$1859,84;13/11/2016;4;presencial;Soltero
448;129;94077;m;43;UIO;Ventas;$1628,28;Dec 08, 2020;4;presencial;Union Libre
449;385;24832;m;23;Guayaquil;Operaciones;$1506,25;22/08/2015;2;presencial;Union Libre
450;530;54377;m;24;guayaquil;RRHH;$752,53;13/03/2023;4;hibrido;Soltero
451;480;90663;F;44;quito;Ventas;$3031,73;2017-01-03;4;hibrido;Soltero
452;665;49083;M;30;GYE;Finanzas;$1473,36;2018-01-06;2;presencial;Soltero
453;305;25590;F;27;GYE;Operaciones;$1569,26;2015-07-14;2;presencial;Soltero
454;380;48459;M;44;guayaquil;Marketing;$5201,51;08/08/2024;5;presencial;Casado
455;82;62779;female;28;GYE;Operaciones;$891,17;2022-11-14;5;presencial;Union Libre
456;538;92977;m;31;GYE;Finanzas;$1718,16;13/10/2017;2;presencial;Soltero
457;739;12606;female;35;guayaquil;RRHH;$2302,83;2018-06-13;5;presencial;Casado
458;903;13610;F;26;quito;Finanzas;$1883,96;2017-03-23;5;presencial;Soltero
459;342;39623;M;36;quito;Finanzas;$2815,58;11/04/2025;1;presencial;Soltero
460;785;21026;female;22;GYE;RRHH;$2615,5;Sep 23, 2016;3;presencial;Soltero
461;299;47130;m;43;guayaquil;Ventas;$3449,41;29/04/2015;4;presencial;Casado
462;519;93702;F;33;quito;Tecnologia;$2131,64;Aug 07, 2015;3;remoto;Casado
463;856;59368;m;47;UIO;Operaciones;$2494,56;2025-10-22;3;presencial;Soltero
464;454;25053;M;40;Guayaquil;Operaciones;$1286,92;27/09/2021;3;presencial;Union Libre
465;796;46359;F;28;guayaquil;Operaciones;$2119,99;06/03/2024;3;hibrido;Soltero
466;628;47313;female;37;guayaquil;Finanzas;$2993,54;31/03/2019;5;presencial;Soltero
467;185;56942;M;38;guayaquil;Finanzas;$3941,67;2023-05-15;3;presencial;Soltero
468;937;18992;F;41;GYE;RRHH;$859,67;10/11/2015;4;hibrido;Divorciado
469;914;18406;F;40;UIO;Tecnologia;$1963,93;27/07/2022;1;hibrido;Union Libre
470;535;69264;female;38;quito;Tecnologia;$2620,97;2015-08-27;2;remoto;Casado
471;842;36792;F;31;guayaquil;Tecnologia;$4323,88;2016-03-14;1;remoto;Casado
472;604;11246;female;40;quito;Ventas;$3550,5;2019-06-29;3;presencial;Soltero
473;631;77722;M;35;quito;Ventas;$2836,83;2022-03-30;4;presencial;Soltero
474;710;20531;F;34;Guayaquil;Tecnologia;$2703,98;04/01/2019;5;hibrido;Casado
475;641;19470;F;47;Guayaquil;Operaciones;$2425,37;19/08/2021;4;presencial;Casado
476;543;58702;m;33;GYE;Tecnologia;$3355,15;2019-06-17;4;hibrido;Soltero
477;532;28122;m;37;guayaquil;Tecnologia;$8000,0;01/04/2018;3;remoto;Union Libre
478;901;69062;m;35;GYE;Ventas;$2995,7;Mar 18, 2015;3;presencial;Casado
479;576;52043;M;36;GYE;Operaciones;$2020,01;2022-02-07;3;presencial;Union Libre
480;553;22872;female;42;guayaquil;Tecnologia;$3682,32;Feb 01, 2020;3;remoto;Soltero
481;316;84238;female;42;Guayaquil;Tecnologia;$3007,2;2024-02-13;4;hibrido;Casado
482;858;78693;m;46;Guayaquil;Ventas;$2076,5;2022-05-23;4;presencial;Soltero
483;279;25645;m;30;UIO;Tecnologia;$2555,84;Jun 15, 2022;4;hibrido;Soltero
484;524;74393;M;44;quito;Ventas;$5259,87;21/09/2017;3;hibrido;Union Libre
485;211;57523;female;41;quito;Tecnologia;$3522,03;2025-12-03;3;remoto;Union Libre
486;599;55300;m;32;guayaquil;Tecnologia;$2886,75;2016-10-06;3;hibrido;Union Libre
487;848;35512;F;38;Guayaquil;Ventas;$1030,37;2020-12-09;4;presencial;Casado
488;806;14643;F;33;GYE;Operaciones;$1355,18;2017-07-05;4;hibrido;Union Libre
489;81;78220;M;31;quito;Tecnologia;$2571,46;10/09/2017;3;remoto;Divorciado
490;0;68929;m;47;UIO;Operaciones;$2914,79;2024-11-16;4;presencial;Union Libre
491;287;74912;m;23;Guayaquil;Tecnologia;$3467,08;09/01/2017;3;remoto;Union Libre
492;495;78839;F;44;Guayaquil;Finanzas;$1919,95;2015-06-05;3;hibrido;Soltero
493;43;35636;female;29;Guayaquil;Tecnologia;$1548,02;25/03/2025;3;remoto;Soltero
494;731;52956;female;36;quito;Finanzas;$2210,12;2019-09-17;3;presencial;Union Libre
495;366;31446;m;54;GYE;Tecnologia;$3013,0;18/05/2021;3;remoto;Casado
496;402;95178;M;37;quito;RRHH;$701,31;14/09/2016;3;hibrido;Soltero
497;281;71181;M;38;guayaquil;Marketing;$969,38;22/01/2022;3;presencial;Casado
498;243;79090;female;39;GYE;Ventas;$1959,28;03/04/2025;5;hibrido;Soltero
499;41;72410;F;43;Guayaquil;Operaciones;$3439,3;Jul 08, 2018;3;presencial;Divorciado
500;91;12153;F;43;Guayaquil;Finanzas;$2441,53;16/06/2020;3;presencial;Casado
501;238;19112;female;30;Guayaquil;Finanzas;$1976,52;2015-02-11;3;remoto;Union Libre
502;760;19234;M;30;guayaquil;Marketing;$700,0;Aug 03, 2024;5;presencial;Casado
503;736;30223;m;39;GYE;Operaciones;$2847,66;17/09/2019;3;presencial;Soltero
504;92;71013;F;42;guayaquil;Ventas;$4263,47;Oct 29, 2020;1;presencial;Union Libre
505;389;82150;m;39;guayaquil;Finanzas;$1950,1;2019-09-01;3;presencial;Soltero
506;49;13903;M;37;UIO;Operaciones;$1290,52;2024-07-08;4;presencial;Soltero
507;761;65122;F;27;UIO;Finanzas;$3682,68;2020-10-29;3;presencial;Soltero
508;672;42289;m;26;Guayaquil;Marketing;$1441,91;2022-11-27;3;presencial;Union Libre
509;167;95102;m;37;Guayaquil;Tecnologia;$3099,18;2017-06-22;1;remoto;Soltero
510;748;22329;female;42;quito;Marketing;$2358,52;2024-02-17;3;hibrido;Casado
511;812;14902;m;26;Guayaquil;Marketing;$1272,74;Jul 30, 2020;2;hibrido;Union Libre
512;527;24828;m;31;UIO;Tecnologia;$3587,48;2020-06-23;4;remoto;Soltero
513;688;79877;female;45;guayaquil;Marketing;$2489,28;11/05/2017;3;hibrido;Soltero
514;875;16803;m;24;guayaquil;Operaciones;$2491,43;02/04/2016;4;remoto;Union Libre
515;949;14657;F;32;GYE;Tecnologia;$3989,68;07/10/2024;2;remoto;Union Libre
516;509;22490;female;37;guayaquil;Ventas;$1304,07;11/04/2019;4;hibrido;Soltero
517;729;34292;F;41;UIO;Tecnologia;$3559,46;2018-04-07;5;hibrido;Soltero
518;221;34986;M;33;quito;Operaciones;$1812,3;2021-07-07;4;presencial;Casado
519;916;66282;M;35;guayaquil;Finanzas;$3072,14;2020-04-20;3;presencial;Union Libre
520;74;72450;M;28;quito;Tecnologia;$1873,85;2025-03-16;4;remoto;Divorciado
521;376;76256;female;29;quito;Ventas;$3629,36;23/01/2015;3;remoto;Soltero
522;718;64931;female;40;quito;Tecnologia;$2711,23;2022-05-02;4;remoto;Soltero
523;445;45578;female;40;quito;RRHH;$1782,61;2015-09-04;2;hibrido;Casado
524;116;58585;female;45;Guayaquil;Marketing;$1628,21;2015-03-25;5;presencial;Casado
525;377;77028;m;31;quito;Ventas;$4284,32;2020-03-27;3;presencial;Soltero
526;713;54665;F;27;guayaquil;Tecnologia;$4116,69;04/04/2020;5;remoto;Casado
527;59;22887;F;43;quito;Tecnologia;$3015,97;31/05/2015;3;hibrido;Casado
528;578;25853;m;38;quito;Ventas;$1537,29;2017-05-21;5;presencial;Soltero
529;906;32349;M;31;quito;Ventas;$927,2;19/01/2015;4;presencial;Soltero
530;310;69276;m;28;quito;Operaciones;$913,07;Oct 24, 2016;5;hibrido;Soltero
531;803;33169;M;39;guayaquil;Ventas;$725,0;Aug 29, 2018;4;hibrido;Casado
532;851;21727;M;48;quito;Operaciones;$3356,03;2022-12-26;4;presencial;Casado
533;452;49708;M;38;GYE;Tecnologia;$8000,0;2019-02-17;4;hibrido;Union Libre
534;1;67346;M;35;guayaquil;Tecnologia;$2336,22;17/07/2023;4;hibrido;Casado
535;271;69046;F;37;quito;Ventas;$1918,92;2023-01-31;4;hibrido;Soltero
536;265;56911;M;27;guayaquil;Marketing;$1159,93;2025-12-03;4;presencial;Soltero
537;319;47287;F;30;UIO;RRHH;$2245,93;06/02/2020;2;presencial;Divorciado
538;291;82193;M;28;guayaquil;Tecnologia;$4002,91;2026-01-19;3;remoto;Soltero
539;61;83714;M;47;GYE;Ventas;$1857,78;Nov 30, 2020;3;presencial;Casado
540;859;89722;m;36;guayaquil;Operaciones;$1850,26;2022-10-10;3;hibrido;Soltero
541;444;54185;m;32;quito;Operaciones;$1738,41;2015-02-02;3;presencial;Soltero
542;80;14500;female;22;guayaquil;Tecnologia;$4305,64;2017-08-16;5;hibrido;Soltero
543;222;55081;F;33;UIO;Finanzas;$5040,84;Dec 01, 2025;2;presencial;Divorciado
544;214;22906;F;34;Guayaquil;Ventas;$2212,54;2017-01-12;2;presencial;Soltero
545;783;47022;female;35;guayaquil;Marketing;$1414,67;28/03/2015;4;hibrido;Union Libre
546;325;90360;M;42;GYE;Tecnologia;$5160,96;28/01/2022;1;hibrido;Union Libre
547;834;23761;F;36;Guayaquil;Tecnologia;$2710,96;2018-08-20;3;remoto;Soltero
548;282;66656;female;24;guayaquil;Marketing;$1691,69;2021-10-16;5;presencial;Casado
549;270;22532;m;45;UIO;RRHH;$823,29;2017-07-29;4;presencial;Soltero
550;610;38549;F;39;GYE;Marketing;$1828,79;2022-08-29;2;presencial;Union Libre
551;614;16314;M;25;quito;Operaciones;$1858,06;Jun 30, 2017;5;presencial;Soltero
552;630;55369;m;36;GYE;RRHH;$718,0;02/01/2022;3;presencial;Casado
553;304;53055;female;50;guayaquil;Finanzas;$1755,47;2020-02-03;2;presencial;Union Libre
554;137;69699;m;38;Guayaquil;Tecnologia;$4675,43;2019-12-18;3;remoto;Soltero
555;276;93560;M;38;quito;Finanzas;$1808,12;Apr 09, 2015;4;presencial;Soltero
556;926;79510;m;42;quito;Operaciones;$2701,07;2020-02-11;2;presencial;Divorciado
557;122;38661;F;36;guayaquil;Ventas;$1172,34;20/10/2020;5;hibrido;Casado
558;340;18666;F;41;Guayaquil;Tecnologia;$2865,12;Jan 28, 2026;4;remoto;Soltero
559;102;40574;M;35;Guayaquil;Ventas;$795,45;03/11/2020;4;presencial;Soltero
560;662;83289;m;51;GYE;Ventas;$2095,97;2020-01-23;4;presencial;Casado
561;374;63275;female;31;guayaquil;Finanzas;$4506,41;26/07/2016;4;hibrido;Union Libre
562;3;80010;F;32;GYE;Ventas;$1188,48;10/08/2019;4;presencial;Union Libre
563;99;21793;F;34;quito;Tecnologia;$2328,62;2024-12-21;4;remoto;Union Libre
564;676;78740;M;46;Guayaquil;Ventas;$2815,5;2015-02-05;4;presencial;Divorciado
565;800;18447;M;36;Guayaquil;RRHH;$828,2;11/11/2023;4;presencial;Union Libre
566;704;93583;m;47;quito;Tecnologia;$5632,15;27/05/2015;3;hibrido;Casado
567;942;89770;M;54;guayaquil;Operaciones;$1621,74;Dec 30, 2016;5;presencial;Soltero
568;37;58076;M;50;guayaquil;RRHH;$2214,36;05/03/2024;4;presencial;Casado
569;870;86325;m;36;guayaquil;RRHH;$1811,08;21/07/2020;4;hibrido;Union Libre
570;93;50742;m;45;UIO;Ventas;$2171,04;2015-04-19;3;presencial;Union Libre
571;910;20184;female;36;GYE;RRHH;$1788,36;Jan 22, 2024;3;presencial;Union Libre
572;369;46220;m;31;UIO;Ventas;$3235,46;2025-05-26;3;presencial;Casado
573;779;58700;female;42;Guayaquil;Tecnologia;$3676,03;19/04/2021;3;remoto;Casado
574;98;67352;m;33;Guayaquil;Finanzas;$1733,65;Jul 03, 2022;3;presencial;Soltero
575;880;96217;female;40;Guayaquil;Marketing;$1956,67;13/01/2018;3;presencial;Casado
576;548;85038;female;28;UIO;Tecnologia;$3574,3;13/04/2023;4;remoto;Soltero
577;554;92227;m;25;guayaquil;RRHH;$874,28;26/08/2023;3;presencial;Soltero
578;223;96505;M;37;UIO;Tecnologia;$2813,83;2017-03-27;2;remoto;Union Libre
579;626;95525;female;37;Guayaquil;Ventas;$1620,1;Jun 17, 2018;3;presencial;Soltero
580;448;34708;M;43;guayaquil;Finanzas;$2782,79;2025-12-29;5;presencial;Divorciado
581;854;83134;female;34;quito;Ventas;$929,16;2016-01-24;4;presencial;Casado
582;159;96324;M;45;Guayaquil;Ventas;$8000,0;2016-10-04;2;presencial;Casado
583;262;26885;m;29;guayaquil;Operaciones;$1883,54;2025-07-23;5;presencial;Union Libre
584;240;29711;m;35;quito;Tecnologia;$1866,7;16/10/2015;4;remoto;Soltero
585;593;74748;m;31;guayaquil;Ventas;$4334,68;2021-01-28;3;presencial;Casado
586;874;17540;m;35;Guayaquil;Tecnologia;$6432,53;2024-10-06;1;remoto;Union Libre
587;121;30829;M;50;Guayaquil;Operaciones;$1557,07;Nov 23, 2016;4;remoto;Casado
588;363;47305;M;35;quito;Finanzas;$2320,3;21/04/2016;3;presencial;Casado
589;686;60312;F;21;GYE;Tecnologia;$4157,21;2021-08-13;5;presencial;Soltero
590;403;31307;F;27;guayaquil;Marketing;$1524,32;02/07/2018;3;presencial;Casado
591;88;32016;M;30;guayaquil;RRHH;$1525,84;2025-08-11;3;remoto;Soltero
592;946;90086;m;32;GYE;RRHH;$2210,28;2023-01-15;4;remoto;Soltero
593;190;76788;female;35;Guayaquil;Ventas;$1026,32;2025-02-27;3;presencial;Casado
